,featureID,State,ID,RiverName,RunName,Put In,Take Out,Class,nameNWM,distance
38,4353832.0,WV,2340,"Buckhannon, Left Fork ",Star to Alexander,"['38.715400695801', '-80.132499694824']","['38.78279876709', '-80.222801208496']",II-III,Buckhannon River,0.1128180393086264
39,4353884.0,WV,2342,"Buckhannon, Right Fork ",Pickens to Alexander,"['38.652400970459', '-80.211898803711']","['38.78279876709', '-80.222801208496']",II-III+,Buckhannon River,0.1415722648759392
40,3716946.0,WV,2338,Buckhannon ,1. Alexander to Tenmile,"['38.78279876709', '-80.222801208496']","['38.873699188232', '-80.189796447754']",I-III,Buckhannon Run,0.2704873732569075
41,3716946.0,WV,2339,Buckhannon ,2. Tenmile to Sago,"['38.873699188232', '-80.189796447754']","['38.914398193359', '-80.229202270508']",III-IV,Buckhannon Run,0.2112789558911713
42,3716946.0,WV,3246,Buckhannon ,3. Rangoon to Tygart Junction,"['39.06861114502', '-80.103607177734']","['39.095500946045', '-80.075897216797']",I-II,Buckhannon Run,0.2308961112927426
43,3774675.0,WV,2343,Buffalo Creek (Cheat trib) ,WV72 to Macomber,"['39.282299041748', '-79.730499267578']","['39.320098876953', '-79.686599731445']",III,Buffalo Creek,0.008518323981666376
44,19325021.0,WV,2606,Buffalo Creek (Elk trib) ,1. Confluence with Taylor Creek to Cressmont,"['38.461387634277', '-81.072776794434']","['38.468055725098', '-80.969718933105']",I-II,Buffalo Creek,0.00037702659141063285
45,19323465.0,WV,4550,Buffalo Creek (Elk trib) ,2. Cressmont to Clay,"['38.4717', '-80.9522']","['38.4612', '-81.0722']",I-II,Buffalo Creek,0.008047872327518977
46,6935570.0,WV,3348,Buffalo Creek (Guyandotte trib) ,Accoville to Man,"['37.768100738525', '-81.838203430176']","['37.740501403809', '-81.877799987793']",I-II,Buffalo Creek,0.02314390612476092
47,3773779.0,WV,3216,Bull Run ,Bull Run to Cheat River,"['39.5709', '-79.7763']","['39.601', '-79.7582']",V+,Bull Run,0.006815117387107089
48,8432604.0,WV,2344,Cacapon ,US 50 at Capon Bridge to WV 127 Bridge,"['39.298000335693', '-78.43399810791']","['39.40299987793', '-78.416999816895']",II,Cacapon River,0.002415809646176568
49,6906987.0,WV,2345,Camp Creek ,Camp Creek State Forest to Bluestone River,"['37.5039', '-81.1339']","['37.479', '-81.0714']",II-III,Camp Creek,0.0013032808599795086
50,3776059.0,WV,2349,"Cheat, Black Fork ",Confluence of Blackwater River and the Dry Fork at Hendricks...,"['39.072799682617', '-79.63500213623']","['39.099201202393', '-79.678901672363']",II,Black Fork,0.004771299631761163
51,4351236.0,WV,2350,"Cheat, Dry Fork ",1. 2 miles above the confluence of Gandy Creek to Gandy Cree...,"['38.791667938232', '-79.608329772949']","['38.833332061768', '-79.566665649414']",II,Cherry Fork,0.3262027985718308
54,4351204.0,WV,2352,"Cheat, Dry Fork ",4. Jenningston to Hendricks,"['38.988098144531', '-79.530700683594']","['39.07500076294', '-79.630996704102']",III-IV,Cherry Fork,0.2723818760642043
55,3776787.0,WV,4015,"Cheat, Glady Fork ","1, Glady to US 33 Bridge","['38.798110961914', '-79.71842956543']","['38.891498565674', '-79.643699645996']",I-II,Glady Fork,0.02152698188234076
56,3776601.0,WV,2353,"Cheat, Glady Fork ",2. US 33 Bridge to CR 12 bridge near Sully,"['38.891498565674', '-79.643699645996']","['38.958198547363', '-79.605201721191']",I-II,Glady Fork,0.0004766936139360247
57,3776383.0,WV,3300,"Cheat, Glady Fork ",3. CR 12 bridge near Sully to confluence of the Dry Fork nea...,"['38.958198547363', '-79.605201721191']","['39.009700775146', '-79.545501708984']",I-III,Glady Fork,0.0024989930476738515
61,3777011.0,WV,2357,"Cheat, Shavers Fork ",3. McGee Run to Bemis,"['38.708332061768', '-79.833335876465']","['38.804164886475', '-79.738891601562']",III-V,Shavers Fork,0.012537413003836468
62,3776765.0,WV,2358,"Cheat, Shavers Fork ",4. Bemis to Bowden,"['38.804164886475', '-79.738891601562']","['38.905555725098', '-79.766670227051']",II-IV,Shavers Fork,0.009843072209165192
63,3776533.0,WV,3047,"Cheat, Shavers Fork ",5. Bowden to bridge crossing Shavers Fork near Little Black ...,"['38.910999298096', '-79.704803466797']","['38.982498168945', '-79.729698181152']",I-II,Shavers Fork,0.000498878845447284
64,3776319.0,WV,3296,"Cheat, Shavers Fork ",6. Bridge crossing Shavers Fork near Little Black Fork to P...,"['38.982498168945', '-79.729698181152']","['39.104499816895', '-79.680099487305']",I-II,Shavers Fork,0.001075411519897589
67,3774069.0,WV,2348,Cheat ,3. Jenkinsburg Bridge to Cheat Lake,"['39.594444274902', '-79.75']","['39.666667938232', '-79.830558776855']",III,Cheat River,0.0050468752143851365
68,19416861.0,WV,2360,"Cherry, N. Fork ",Third WV 39 and 55 Bridge to Richwood,"['38.233322143555', '-80.440155029297']","['38.227958679199', '-80.528015136719']",III-IV,Cherry Fork,0.5458216453842661
69,19416861.0,WV,2361,"Cherry, S. Fork ",Beech Lick Run to Richwood,"['38.197498321533', '-80.462799072266']","['38.223598480225', '-80.528503417969']",II-III+,Cherry Fork,0.5833216549119065
70,4546120.0,WV,2359,Cherry ,Richwood Inn to Gauley River,"['38.220600128174', '-80.55249786377']","['38.289901733398', '-80.640296936035']",II-III,Cherry Run,0.14801187340665614
71,3773625.0,WV,2904,Clay Run ,Junction with Quarry Run to Cheat Lake,"['39.654998779297', '-79.834098815918']","['39.657199859619', '-79.84400177002']",V+,Clay Run,0.008738220931511219
75,3774467.0,WV,2366,Daugherty Run ,Co. Rd 3-12 to Cheat River,"['39.482', '-79.5418']","['39.4883', '-79.6322']",V,Daugherty Run,0.017453234657231358
76,3768650.0,WV,2894,Deckers Creek ,1. Masontown to Preston Co. line,"['39.5636', '-79.8164']","['39.5673', '-79.8333']",IV-V,Deckers Creek,0.0041173476899665756
77,3768584.0,WV,2893,Deckers Creek ,3. Rt. 7 to Monongahela,"['39.607601165771', '-79.893203735352']","['39.628200531006', '-79.960998535156']",II-III,Deckers Creek,0.002545947211365025
78,3768608.0,WV,2367,Deckers Creek ,Pioneer Rocks,"['39.5967', '-79.8633']","['39.6081', '-79.901']",V,Deckers Creek,0.0074527911549955046
79,12103882.0,WV,3095,Deer Creek ,Confluence with North Fork of Deer Creek to confluence with ...,"['38.418334960938', '-79.856941223145']","['38.389446258545', '-79.919723510742']",I-II,Deer Creek,0.02393828686292867
80,14365954.0,WV,2368,Difficult Creek ,"Upstream to Potomac, N. Branch near Gormania","['39.256999969482', '-79.317398071289']","['39.298900604248', '-79.292602539062']",IV-V,Difficult Creek,0.0039126631029079584
81,6920186.0,WV,2369,Dunloup Creek ,Harvey to New River at Thurmond,"['37.931800842285', '-81.138999938965']","['37.954200744629', '-81.078102111816']",III-IV,Dunloup Creek,0.007383939343771628
82,3716080.0,WV,3877,Elk Creek ,CR 20/19 bridge to Stonewood Exit of I-79,"['39.2759', '-80.3219']","['39.2275', '-80.2986']",I-II,Elk Creek,0.00560920172572753
89,19323335.0,WV,2371,Elk River ,3. Bergoo to Webster Springs,"['38.48722076416', '-80.300277709961']","['38.479999542236', '-80.415000915527']",II-III(IV),Elk River,0.0048867728807869965
90,19323419.0,WV,2372,Elk River ,4. Webster Springs to CR7 bridge and gauging station,"['38.4782', '-80.4161']","['38.5972', '-80.4906']",II-III,Elk River,0.00019589793260893235
91,3774469.0,WV,2896,Elsey Run ,from county road to Cheat River,"['39.466667175293', '-79.583335876465']","['39.48722076416', '-79.634719848633']",V+,Elsey Run,0.012245516087107779
92,6919670.0,WV,4162,Fall Branch ,ATV trail to River Road on New River above Sandstone falls,"['37.746520996094', '-80.942085266113']","['37.746520996094', '-80.925010681152']",II-IV,Fall Branch,0.002573574576026717
93,4350536.0,WV,4275,Fields Creek ,West of Browns Mill to confluence of Three Fork Creek,"['39.4783', '-79.8663']","['39.4479', '-79.8233']",II-IV+,Fields Creek,0.0016146284402340347
94,3777195.0,WV,2374,Gandy Creek ,"Sinks outlet to Cheat River, Dry Fork","['38.716', '-79.638']","['38.825', '-79.564']",III,Gandy Creek,0.015549433944682256
95,4545638.0,WV,3044,Gauley ,1. Confluence with South Fork to confluence with Turkey Fork,"['38.408889770508', '-80.238334655762']","['38.42166519165', '-80.360275268555']",II-III,Gauley River,0.010292317181393378
96,4545584.0,WV,2377,Gauley ,2. Confluence with Turkey Fork to Bolair,"['38.42166519165', '-80.360275268555']","['38.438610076904', '-80.439163208008']",I-II,Gauley River,0.007662963069754759
97,4545550.0,WV,2376,Gauley ,3. Bolair to Donaldson,"['38.439', '-80.439']","['38.387', '-80.511']",I-II,Gauley River,0.0064698705551245
98,4545728.0,WV,2386,Gauley ,4. Donaldson to Camden-on-Gauley,"['38.387', '-80.511']","['38.366', '-80.601']",I-II(III),Gauley River,0.0029192464781249827
99,4547812.0,WV,3105,Gauley ,5. Camden-0n-Gauley to Curtin Bridge,"['38.365833282471', '-80.601112365723']","['38.290832519531', '-80.64111328125']",I-II,Gauley River,0.0048795280351371356
100,4547996.0,WV,3106,Gauley ,6. Curtin Bridge to confluence with Persinger Creek,"['38.2908', '-80.6411']","['38.2992', '-80.7693']",II-III(IV),Gauley River,0.0045062734049403285
104,3574458.0,WV,2909,Glade Creek (Manns Creek tributary) ,Babcock State Park to the confluence with Manns Creek,"['37.977222442627', '-80.957221984863']","['37.992221832275', '-80.965835571289']",V+,Glade Fork Creek,3.607053650475049
105,8112475.0,WV,2380,Glade Creek (Meadow River tributary) ,County 60/12 bridge to Meadow River confluence,"['38.109699249268', '-80.928001403809']","['38.130298614502', '-80.909202575684']",III-V,East Creek Tioga River,5.271900544528132
106,6920556.0,WV,2381,Glade Creek (New River tributary) ,Beckley Water Supply Reservoir to the confluence with Pinch ...,"['37.7037', '-81.0529']","['37.7639', '-81.0436']",IV,Glade Creek,0.0004930638903781913
107,6920442.0,WV,2382,Glade Creek (New River tributary) ,Confluence with Pinch Creek to confluence with the New Rive...,"['37.763889312744', '-81.043609619141']","['37.829723358154', '-81.013053894043']",IV,Glade Creek,0.0048089893736168975
108,4353776.0,WV,2375,Grassy Creek ,Orndoff Church to confluence with the Right Fork of the Holl...,"['38.517501831055', '-80.450836181641']","['38.564167022705', '-80.446388244629']",III-IV,Grassy Creek,0.35115552270648703
109,3774461.0,WV,2902,Green's Run ,CR 52 to Cheat River,"['39.486110687256', '-79.666664123535']","['39.511798858643', '-79.651901245117']",III,Greens Run,0.008156527599057191
110,12103826.0,WV,3304,"Greenbrier River, East Fork ",1. Bridge on FS 51 to Island Campground,"['38.617599487305', '-79.676902770996']","['38.578998565674', '-79.705299377441']",II-III,Greenbrier River,0.17902807109829244
111,12103826.0,WV,2384,"Greenbrier River, East Fork ",2. Island Campground to confluence with the West Fork at Dur...,"['38.578998565674', '-79.705299377441']","['38.542999267578', '-79.83219909668']",I-II,Greenbrier River,0.1386590815692038
112,12103826.0,WV,2385,"Greenbrier River, West Fork ",1. Wildell to Burner,"['38.710399627685', '-79.778999328613']","['38.639099121094', '-79.805999755859']",I-II,Greenbrier River,0.1798922415276401
113,12103826.0,WV,3308,"Greenbrier River, West Fork ",2. Burner to the confluence of the East Fork at Durbin,"['38.639099121094', '-79.805999755859']","['38.542999267578', '-79.83219909668']",I-II,Greenbrier River,0.1036906352464828
114,12103826.0,WV,3399,Greenbrier River ,01. Durbin to Hosterman,"['38.549099', '-79.830002']","['38.468102', '-79.868301']",I-II,Greenbrier River,0.012018897828006516
115,12103870.0,WV,3400,Greenbrier River ,02. Hosterman to Cass,"['38.468102', '-79.868301']","['38.3955', '-79.913399']",I-II,Greenbrier River,0.017293783420642913
116,12103896.0,WV,3401,Greenbrier River ,03. Cass to Clover Lick,"['38.3955', '-79.913399']","['38.330601', '-79.968803']",I-II,Greenbrier River,0.0028700350172145427
117,12103940.0,WV,3402,Greenbrier River ,04. Clover Lick to Laurel Run,"['38.330601', '-79.968803']","['38.282501', '-80.016403']",I-II,Greenbrier River,0.022023342026118147
118,12105178.0,WV,3403,Greenbrier River ,05. Laurel Run to Marlinton,"['38.282501', '-80.016403']","['38.223999', '-80.095398']",I-II,Greenbrier River,0.0015236157652194825
119,12107332.0,WV,4200,Greenbrier River ,06. Spring Creek to Anthony,"['37.953178', '-80.346741']","['37.89138', '-80.339699']",I(III),Greenbrier River,0.0006867852648430222
120,12107478.0,WV,4201,Greenbrier River ,07. Ronceverte to Fort Spring,"['37.743912', '-80.467842']","['37.743992', '-80.54615']",I-II,Greenbrier River,0.000709188268375271
121,12107484.0,WV,4202,Greenbrier River ,08. Fort Spring to Alderson,"['37.752998', '-80.546402']","['37.721802', '-80.626602']",I-II,Greenbrier River,0.005089932023123254
124,6934920.0,WV,2387,Guyandotte River ,Simon to R D Bailey Lake backwaters,"['37.583599090576', '-81.711402893066']","['37.596199035645', '-81.775497436523']",I-III,Guyandotte River,0.006608646913386652
125,19321513.0,WV,3701,"Holly River, Laurel Fork of Left Fork ",Holly River State Park to confluence with Left Fork,"['38.669', '-80.3136']","['38.6533', '-80.3814']",III,Lower Laurel Fork,0.2445985202326437
126,466034.0,WV,2388,"Holly River, Left Fork ",Hacker Valley to Mill Dam,"['38.652778625488', '-80.38166809082']","['38.679721832275', '-80.469718933105']",II-III,River Fork,2.636298358203016
127,433804.0,WV,3700,"Holly River, Right Fork ",1. Jumbo to confluence of Grassy Creek near Diana,"['38.5629', '-80.3863']","['38.5643', '-80.4462']",III-IV,Lower Right Fork,2.1638393543248435
128,433804.0,WV,3876,"Holly River, Right Fork ",2. Confluence of Grassy Creek near Diana to confluence of Le...,"['38.5643', '-80.4462']","['38.6709', '-80.5431']",I-II,Lower Right Fork,2.106376112028658
129,4547270.0,WV,2389,Hominy Creek ,Hominy Falls to Mt. Nebo,"['38.145847320557', '-80.718566894531']","['38.235759735107', '-80.838134765625']",II-IV,Hominy Creek,0.0024060183744666736
130,3774727.0,WV,2390,Horseshoe Run ,Shafer to Bridge above St. George,"['39.219398498535', '-79.56729888916']","['39.154800415039', '-79.659400939941']",I-III,Horseshoe Run,0.005050965029771494
131,12106322.0,WV,4222,Howard Creek ,Hart Run to Confluence of the Greenbrier River,"['37.771272', '-80.350167']","['37.7801', '-80.3995']",I-III,Howard Creek,0.0014218132788774165
132,6906211.0,WV,4205,Indian Creek ,Raines Corner to Greenville,"['37.5189', '-80.6181']","['37.5448', '-80.6877']",I-II,Indian Creek,0.006079682228535995
133,8420858.0,WV,10511,Jordan Run ,Jordan Run Road to Rt. 28/55,"['39.0044', '-79.2666']","['38.9855', '-79.2662']",V+,Jordan Run,0.00014317821063056888
134,6925367.0,WV,2391,Kanawha River ,Kanawha Falls near Gauley Bridge,"['38.162899017334', '-81.199501037598']","['38.146701812744', '-81.211700439453']",IV-V+,Kanawha River,0.013945058087538416
135,6918912.0,WV,3815,Keeney's Creek ,to the New River,"['38.034599304199', '-81.012802124023']","['38.037200927734', '-81.02970123291']",V+,Keeney Creek,0.0031083593366828853
137,19323529.0,WV,2393,Laurel Creek (Elk River tributary) ,1. Confluence with McAvoy Run to Erbacon,"['38.459400177002', '-80.52222442627']","['38.51789855957', '-80.587699890137']",III-IV,Laurel Creek,0.002203386978760308
138,19321797.0,WV,3245,Laurel Creek (Elk River tributary) ,2. Erbacon to Centralia,"['38.51789855957', '-80.587699890137']","['38.606300354004', '-80.568801879883']",III-IV+,Laurel Creek,0.006392225284243965
141,6919418.0,WV,4628,Laurel Creek (New River tributary) ,WV 41 bridge to New River at Quinnimont,"['37.8737', '-80.9743']","['37.8518', '-81.0482']",III-IV+,Laurel Creek,0.002089042843027099
142,4351018.0,WV,2395,Laurel Creek (Tygart trib) ,WV 38 to Tygart River,"['39.155200958252', '-79.968101501465']","['39.20959854126', '-79.977798461914']",IV-V+,Laurel Creek,0.006707250037998313
143,3773609.0,WV,4172,Laurel Run ,CR 2 bridge to confluence with Big Sandy Creek ,"['39.6537', '-79.7225']","['39.6213', '-79.7051']",II-III(IV),Laurel Run,0.012597282881633457
144,3774095.0,WV,4514,Laurel Run ,To Cheat River,"['39.5177', '-79.6981']","['39.5267', '-79.6805']",V+,Laurel Run,0.0022713872413189697
145,19324565.0,WV,4217,Leatherwood Creek (Clay County) ,Confluence of Right Fork to Elk River near Hartland,"['38.3901', '-81.0876']","['38.4356', '-81.1059']",I-II(III),Leatherwood Creek,0.01819824716835137
146,19323487.0,WV,2396,Leatherwood Creek (Webster County) ,Forks of creek to Elk River at Bergoo,"['38.4617', '-80.2614']","['38.4872', '-80.3003']",III-IV,Leatherwood Creek,0.00613907558189268
148,6919538.0,WV,2397,Lick Creek ,Green Sulphur Springs to the New River at Sandstone,"['37.805557250977', '-80.814720153809']","['37.776668548584', '-80.893890380859']",II-IV,Lick Creek,0.002453683620942648
149,3774513.0,WV,2903,Lick Run ,CR 59 to Cheat River,"['39.422199249268', '-79.704200744629']","['39.427799224854', '-79.686096191406']",IV,Lick Run,0.008458432924752091
150,19321307.0,WV,4192,Little Birch River ,US 19 to confluence of Birch River,"['38.5773', '-80.7377']","['38.575', '-80.8013']",I-II,Little Birch River,0.0018261349895290786
151,6905913.0,WV,4164,Little Bluestone River &amp; Tributaries ,Cr 27 bridge to Bluestone River,"['37.607936859131', '-80.98698425293']","['37.583198547363', '-80.970626831055']",II-III+,Little Bluestone River,0.004341555360526856
152,6928706.0,WV,2426,"Little Coal River, Pond Fork ",1. Rocklick to Van,"['37.846942901611', '-81.629447937012']","['37.971942901611', '-81.711112976074']",I-III,Little Coal River,0.29018754373999445
153,6928706.0,WV,3046,Little Coal River. Pond Fork ,2. Van to Madison,"['37.971942901611', '-81.711112976074']","['38.05611038208', '-81.822219848633']",I-II,Little Coal River,0.1448510100130667
154,6935124.0,WV,3051,Little Huff Creek ,Confluence with Muzzle Ceeek to Justice,"['37.551944732666', '-81.788330078125']","['37.596942901611', '-81.830001831055']",II-III,Little Huff Creek,0.00306766581788618
155,6924853.0,WV,2907,"Little Kanawha River, Right Fork ",Cleveland to confluence with the Little Kanawha River,"['37.724445343018', '-80.364723205566']","['38.74333190918', '-80.455276489258']",II-III,Little Righthand Fork,0.9938076205574072
156,19416679.0,WV,2906,Little Kanawha River ,1. Holly Grove to Arlington,"['38.800277709961', '-80.282775878906']","['38.81611251831', '-80.595275878906']",I-III,Little Kanawha River,0.005994762774860931
